0_0_dx,0_0_dy,0_1_dx,0_1_dy,0_2_dx,0_2_dy,1_0_dx,1_0_dy,1_1_dx,1_1_dy,1_2_dx,1_2_dy,2_0_dx,2_0_dy,2_1_dx,2_1_dy,2_2_dx,2_2_dy,angle
51.4179,48.4583,51.5497,49.8726,51.6768,51.8159,49.9116,48.2861,49.9729,50.0334,50.1037,51.7215,48.2009,48.3119,48.6903,49.9931,48.265,51.2228,0.9
51.738,48.328,51.6037,49.9408,51.7637,51.7295,49.9609,48.1995,49.9675,50.0308,50.0619,51.7855,48.1875,48.2633,48.6363,49.9554,48.1665,51.3454,0.95
51.8221,48.2516,51.7869,49.9398,51.8576,51.8822,49.9559,48.1112,49.9835,49.9972,50.0688,51.8219,48.2164,48.1349,48.2985,49.9682,48.2669,51.7731,1.0
51.8427,48.2501,51.8203,50.0227,52.0599,51.9512,49.9344,48.052,49.9664,49.977,50.0859,51.8639,48.2938,48.2518,48.2845,49.9367,48.0208,51.8695,1.05
51.861,48.1715,51.9666,49.8277,52.0889,52.0316,50.0048,48.0272,49.9511,49.9694,50.0862,52.0026,48.1227,48.0977,48.1543,49.9102,47.9297,52.0272,1.1
51.8941,47.9851,52.0026,49.8727,52.0798,51.9693,50.0007,48.0358,49.9611,49.9929,50.0375,52.0779,47.9699,48.0268,48.123,49.9625,47.9874,52.0081,1.15
51.9061,47.9741,52.0834,49.9018,52.0158,52.1262,50.0765,47.9742,49.978,50.0028,50.0721,52.0387,47.9459,47.97,48.0718,49.961,47.8987,51.9192,1.2
51.9371,47.9149,52.0992,49.9087,52.22,51.959,50.0368,47.8848,49.9575,49.9791,50.0876,52.1165,47.8304,47.8352,48.0379,50.0507,47.9039,51.9966,1.25
51.9998,47.963,52.1731,49.8732,52.2589,52.1514,50.0291,47.7335,49.9586,49.972,50.0871,52.2294,47.8545,47.6248,47.9453,49.9741,47.8592,51.9478,1.3
52.0101,47.8859,52.2438,49.8326,52.2221,52.2795,49.9553,47.8005,49.9503,49.9207,50.0734,52.6368,47.8874,47.5591,47.8661,50.04,47.8299,51.9443,1.35
52.1164,47.7644,52.3169,49.8092,52.2486,52.659,49.9326,47.2576,49.989,49.9406,50.0894,52.7667,47.1816,47.6827,47.818,50.0205,47.2012,52.0705,1.4
52.1243,47.6591,52.5656,49.8496,52.5394,52.7046,50.0799,47.2313,49.9814,50.0161,50.0689,52.8362,47.1192,47.6173,47.7142,49.9355,47.1594,52.1558,1.45
52.2279,47.366,52.6309,49.8673,52.6714,52.8241,50.1089,47.1013,49.9738,49.951,50.0376,52.7888,47.2596,47.4799,47.7302,49.9638,47.1807,52.2531,1.5
52.3227,47.2785,52.6493,49.8708,52.7961,52.8073,50.0083,47.1007,49.9783,49.9388,50.1515,52.8615,47.1975,47.2313,47.6091,50.01,47.1628,52.276,1.55
52.5143,47.1612,52.699,49.9165,53.0021,52.9407,50.1423,47.0034,49.9838,49.9226,50.1429,52.9006,47.1124,47.169,47.3592,49.8615,47.1211,52.7602,1.6
52.654,47.1385,52.8228,49.8629,53.0655,52.9292,50.2127,47.0572,50.0145,49.9326,50.2611,53.0295,47.0935,47.1738,47.2343,49.8535,47.0763,52.7647,1.65
52.7268,47.0373,52.8835,49.905,53.0816,52.9484,50.1335,46.978,49.9815,49.959,50.1569,53.1191,46.9602,47.1007,47.2105,49.9907,46.8382,52.9597,1.7
52.8336,46.9072,53.013,49.8309,53.1212,52.9469,50.1713,46.9214,49.9852,49.98,50.1621,53.2414,46.8608,47.0147,47.1674,49.943,46.8072,52.8104,1.75
52.7533,46.8719,53.0434,49.8057,53.2896,52.9941,50.1157,46.9108,50.0078,49.9614,50.126,53.3234,46.849,46.886,47.1884,49.964,46.64,52.7646,1.8
52.8689,46.8572,53.1418,49.8371,53.2502,53.182,50.099,46.754,49.9838,49.962,50.1084,53.4226,46.7833,46.8063,47.0654,49.8787,46.643,52.8386,1.85
52.8724,46.7877,53.2517,49.9002,53.2344,53.2801,50.1385,46.7145,50.0085,49.9791,50.157,53.8631,46.9991,46.7733,46.9899,49.9272,46.6749,52.9924,1.9
52.9712,46.6119,53.3515,49.8982,53.4258,53.6717,50.1135,46.3467,50.0135,49.9728,50.2326,53.8715,46.1729,46.7289,46.8129,49.9322,46.3906,52.9482,1.95
53.0658,46.7384,53.7295,49.8492,53.3626,53.6403,50.0484,46.1955,50.0238,49.9603,50.1696,53.8823,46.1912,46.704,46.8043,49.8748,46.2301,52.9934,2.0
53.1147,46.6339,53.7557,49.8494,53.6798,53.8244,50.1085,46.1512,50.0422,49.9964,50.1902,54.0166,46.1292,46.7726,46.791,49.8708,46.0961,53.1399,2.05
53.1286,46.4834,53.7744,49.9349,53.7041,53.8624,50.1547,46.0736,50.0311,50.0216,50.244,53.9356,46.558,46.1991,46.6641,49.8062,45.9931,53.1268,2.1
53.2179,46.2555,53.6634,49.8391,53.7954,53.9566,50.2283,46.107,50.0431,50.0096,50.2347,54.0451,46.5511,46.1575,46.6832,49.8216,46.0264,53.2601,2.15
53.3347,46.2241,53.7339,49.8433,53.9227,54.0381,50.2116,45.9245,50.0151,50.025,50.2558,54.0111,46.0768,46.1897,46.6639,49.8901,46.0951,53.7273,2.2
53.8064,46.1872,53.774,49.9386,54.0557,54.0508,50.1751,45.8918,49.9963,49.9767,50.364,54.1954,46.0787,46.138,46.2899,49.8935,45.9057,53.7458,2.25
53.7927,46.1594,53.7675,49.8821,54.0997,54.1751,50.1803,45.7935,50.0152,49.9837,50.2596,54.2586,46.0437,46.0255,46.5392,49.9453,45.8308,53.8312,2.3
53.8222,45.9176,53.8415,49.8497,54.1236,54.1247,50.1612,45.3136,50.0617,50.0126,50.2578,54.3059,46.1258,45.9275,46.1835,49.9466,45.6668,53.8922,2.35
53.9117,46.0229,54.0094,49.8891,54.1664,54.3464,50.1081,45.3149,50.0314,50.0068,50.2119,54.7522,46.0323,45.7373,46.0958,49.9227,45.5946,53.8982,2.4
53.9701,45.9101,54.0491,49.9126,54.3156,54.6938,50.1389,45.3022,50.0338,49.989,50.2166,54.8563,45.3789,45.7116,46.4011,49.906,45.3027,53.8975,2.45
54.0105,45.7707,54.7251,49.953,54.3168,54.684,50.2488,45.2908,50.0661,49.9741,50.2031,54.9206,45.3602,45.6023,46.0471,49.9276,45.3753,54.0378,2.5
54.0042,45.6252,54.813,49.9045,54.3416,54.6659,50.1316,45.2036,50.0295,50.0093,50.2438,54.9446,45.3265,45.7021,45.9413,49.943,45.2961,54.0705,2.55
54.0515,45.6179,54.8388,49.8976,54.3227,54.6752,50.1843,45.1864,50.0259,49.9658,50.2466,54.9705,45.2208,45.6575,45.6996,49.7718,45.21,53.9702,2.6
54.1124,45.5963,54.768,50.0353,54.3813,54.7098,50.1964,45.0604,50.0816,49.9759,50.3664,55.0007,45.227,45.6833,45.8025,49.7751,45.0775,54.1553,2.65
54.1894,45.3155,54.7492,50.0869,54.774,54.9666,50.2323,45.0064,50.0251,49.9878,50.398,55.0298,45.3051,45.7579,45.7593,49.6912,45.0438,54.1648,2.7
54.1943,45.2499,54.7642,50.0104,54.8926,54.9725,50.1937,44.6086,50.042,50.03,50.3485,55.0171,45.6403,45.2798,45.5215,49.7531,44.8772,54.1527,2.75
54.3115,45.1284,54.7474,49.9349,55.0029,55.0919,50.1613,44.4989,50.0486,50.0075,50.6236,55.1772,45.2554,45.7573,45.593,49.7977,44.8408,54.2516,2.8
54.3649,45.2409,54.7506,49.863,55.1506,55.1108,50.1214,44.4191,50.0587,49.9928,50.6055,55.2148,45.2951,45.6113,45.611,49.8712,44.9038,54.7606,2.85
54.384,45.0255,54.8493,49.8449,55.2923,55.1615,50.1342,44.4377,50.0588,50.017,50.6095,55.315,45.1164,45.0738,45.5851,49.8237,44.6784,54.8577,2.9
54.4562,45.0552,55.5068,49.8977,55.2551,55.2741,50.165,44.3519,50.0044,50.0177,50.6423,55.778,45.5694,44.4673,45.4936,49.9222,44.2588,54.8001,2.95
54.8987,44.8828,55.5468,49.8808,55.3099,55.7975,50.158,44.2865,50.0657,50.0296,50.6337,55.8228,44.4097,44.7242,45.3736,49.9387,44.3014,54.9529,3.0
49.9043,50.081,49.9666,49.9419,49.9598,49.9812,49.949,50.0745,49.987,49.9976,49.9405,49.945,50.0502,50.0607,49.9803,49.9748,50.0585,50.0409,-0.05
49.858,50.0932,49.9229,50.0201,49.8763,49.9333,50.0155,50.0668,50.0127,49.9815,49.9935,49.912,49.9749,50.105,50.0449,49.9669,50.146,49.9056,-0.1
49.7927,50.1197,49.9319,49.9253,49.7987,49.8521,49.9368,50.1086,50.0277,50.0072,49.9597,49.8912,50.2106,50.0941,50.1067,49.9733,50.0293,50.0438,-0.15
49.8637,50.2084,49.9147,49.961,49.7438,49.7125,49.9927,50.0698,50.0101,49.9802,50.0073,49.9571,50.2284,50.3064,50.2492,49.9141,50.134,49.907,-0.2
49.7765,50.308,49.9044,49.9769,49.6553,49.6201,50.0152,50.2211,50.0132,50.019,50.0303,49.8592,50.2136,50.3188,50.2971,50.0963,50.3612,49.7712,-0.25
49.6645,50.3354,49.6731,49.952,49.3533,49.3313,49.9871,50.7977,50.0313,49.9971,49.9565,49.1472,50.4275,50.7251,50.4009,50.0974,50.7004,49.6419,-0.3
49.2925,50.7264,49.2402,50.0539,49.279,49.196,50.057,50.9125,50.028,50.002,49.922,49.0531,50.8888,50.7396,50.6112,50.1047,50.7397,49.2023,-0.35
49.1973,50.8693,49.1487,50.0236,49.242,49.166,50.0145,50.9507,50.0204,50.0438,49.9036,49.1264,50.8579,50.7534,50.8928,49.9982,50.7816,49.1609,-0.4
49.1895,50.9575,49.1336,49.979,49.1354,49.0082,50.0047,50.925,49.999,49.9969,49.8841,49.1377,50.8771,50.9158,50.9539,49.9711,50.9194,49.1334,-0.45
49.0939,50.9021,49.0373,49.967,49.0429,49.0066,49.9666,50.9876,49.9982,50.0019,49.8755,48.992,50.8963,50.9291,50.9324,49.9787,50.895,49.1344,-0.5
49.0451,50.9832,49.0682,49.9601,48.9813,48.9546,50.0111,51.0798,50.0457,49.9749,49.9389,48.9944,50.9152,50.9675,50.9525,50.0039,51.0339,49.0727,-0.55
48.9676,50.9492,49.0225,49.9349,49.0048,48.9181,49.9659,51.0069,49.9926,49.9762,49.95,48.9035,51.0063,51.056,50.9446,49.9588,51.012,48.9834,-0.6
48.9463,50.9754,48.9447,49.9835,48.9227,48.9597,49.9948,50.983,50.035,49.9983,49.9734,48.8672,51.045,51.0655,51.0161,49.9444,51.2039,48.9881,-0.65
48.9349,51.0352,48.8363,50.0427,48.8758,48.8378,50.0177,51.0237,50.0154,49.9825,49.9621,48.9302,51.095,51.1509,51.0334,50.0156,51.1839,48.9587,-0.7
48.8071,51.178,48.8421,50.0349,48.8596,48.7155,50.0272,51.1234,50.02,50.0009,49.9055,48.8147,51.2281,51.2303,50.9674,50.0143,51.141,48.9067,-0.75
48.8101,51.2328,48.8743,50.0149,48.7389,48.5977,50.0275,51.2363,49.9987,50.0119,49.8728,48.6723,51.3164,51.2821,51.0311,49.9602,51.332,48.8976,-0.8
48.8011,51.273,48.7543,50.0694,48.7474,48.237,49.9758,51.6926,50.0224,49.9922,49.8393,48.3621,51.7126,51.3714,51.1126,50.0975,51.6718,48.8439,-0.85
48.6713,51.5727,48.4636,49.997,48.3861,48.2512,49.9155,51.7977,50.0476,49.9752,49.8828,48.1693,51.8599,51.4139,51.2437,50.0774,51.6078,48.7543,-0.9
48.3628,51.5907,48.421,50.0154,48.2878,48.1488,49.9685,51.8576,50.05,49.9757,49.8036,48.1669,51.8933,51.6656,51.3609,49.9706,51.7341,48.7525,-0.95
48.2897,51.7379,48.2607,50.0414,48.1778,48.0388,50.0108,51.9896,50.0915,49.9905,49.8835,48.0785,51.9336,51.8346,51.6902,49.9754,51.9522,48.2137,-1.0
48.0778,51.8414,48.155,50.0964,48.1378,47.945,49.991,52.0928,50.024,49.9813,49.8422,48.0827,52.0519,51.8068,51.6889,50.1008,51.9567,48.0825,-1.05
48.0663,51.8543,48.0694,50.0799,48.1391,47.9278,49.9948,52.1446,50.0669,49.9646,49.9126,47.9497,52.0409,51.8955,51.8449,50.059,52.1185,48.142,-1.1
48.0834,51.8363,48.1086,49.9778,48.0788,48.0106,49.9203,52.0867,50.0337,49.9259,49.9317,47.9071,52.0391,51.9477,51.7921,50.0422,52.2136,48.0205,-1.15
47.9344,52.049,48.0076,49.9718,47.9845,47.8497,49.8868,52.1039,50.0487,49.9753,49.9957,47.8592,52.0635,51.9555,51.8719,50.0292,52.105,48.1087,-1.2
47.936,52.1107,47.9924,49.9728,47.8839,47.7266,49.9073,52.0846,50.0873,49.9158,49.9814,47.798,52.0789,52.1521,51.9704,50.0557,52.2329,48.0546,-1.25
48.0226,52.0335,47.8727,49.9893,47.7996,47.8029,49.9237,52.1414,50.0669,49.981,49.9139,47.7124,52.1457,52.2869,51.8689,49.987,52.3219,48.0572,-1.3
47.8652,52.196,47.8299,50.1152,47.8272,47.4526,49.8959,52.2208,50.0577,49.9839,49.8232,47.3584,52.2572,52.3019,51.9124,50.0389,52.2948,48.0065,-1.35
47.8226,52.277,47.8623,50.0061,47.7229,47.2383,49.859,52.6956,50.0638,50.0102,49.7998,47.2877,52.725,52.4003,52.0946,50.0933,52.6474,48.0429,-1.4
47.7333,52.2704,47.7322,50.1739,47.3913,47.1662,49.8358,52.7545,50.077,50.0158,49.8156,47.2017,52.8135,52.3877,52.0725,50.0828,52.7255,47.9317,-1.45
47.562,52.6243,47.4371,50.0279,47.2431,47.1307,49.8312,52.9251,50.0438,50.003,49.6968,47.1013,52.8781,52.3635,52.1865,50.0373,52.8144,47.87,-1.5
47.5267,52.624,47.2992,49.9505,47.1847,46.9904,49.9016,52.8495,50.0333,49.992,49.7383,47.0958,52.8775,52.4411,52.2594,50.1035,52.7391,47.9113,-1.55
47.2118,52.6633,47.2397,49.9812,47.2088,47.0252,49.8366,53.0187,50.0479,50.0297,49.9628,47.0234,52.9566,52.832,52.3388,50.051,52.8397,47.7002,-1.6
47.1814,52.7874,47.1769,49.9219,47.1521,47.0414,49.7864,52.9861,50.045,50.0281,49.8899,46.9352,52.959,52.9205,52.6749,49.9548,52.9246,47.2832,-1.65
47.1889,52.906,47.1619,49.9831,47.049,47.0404,49.741,53.0368,50.1016,50.0422,49.9885,46.8833,53.0872,52.9068,52.6888,49.9464,52.9518,47.2443,-1.7
47.1305,52.936,47.1595,50.0089,47.0603,46.9128,49.8346,53.1426,50.0489,50.0499,49.8984,46.8739,53.2081,53.0851,52.7748,49.9676,53.1506,47.2219,-1.75
47.0571,52.9534,47.0166,50.1517,46.8085,46.8196,49.8666,53.1942,50.0664,50.0592,50.0143,46.7356,53.1599,53.1094,52.8969,49.9654,53.2115,47.1343,-1.8
46.9434,52.9772,46.9863,50.0493,46.8464,46.6524,49.7283,53.1817,50.0717,50.0481,49.8844,46.6811,53.2894,53.158,52.8729,49.9741,53.3817,47.0673,-1.85
46.8787,53.0877,46.8189,50.1226,46.7216,46.3234,49.643,53.549,50.0564,50.0428,49.8042,46.2409,53.2021,53.2991,53.0107,49.9844,53.3535,47.1196,-1.9
46.9135,53.2005,46.8264,50.0547,46.6587,46.2784,49.7851,53.6832,50.0437,50.0536,49.6951,46.1039,53.7863,53.2985,53.01,50.0185,53.8015,47.1845,-1.95
46.8844,53.2818,46.7356,50.0278,46.757,46.2605,49.6692,53.8013,50.026,49.9964,49.7538,46.0959,53.7682,53.3055,53.0462,50.0938,53.7476,47.0737,-2.0
46.7404,53.1782,46.4017,50.0288,46.6747,46.1586,49.7002,53.8345,50.015,50.0179,49.7832,46.1215,53.6747,53.387,53.2036,50.0153,53.8863,46.9882,-2.05
46.7088,53.3828,46.3709,50.0455,46.2828,46.0531,49.8017,54.0084,50.0264,50.0422,49.7625,46.1102,53.7203,53.4653,53.1988,50.0764,53.8341,46.9308,-2.1
46.3139,53.4702,46.2955,49.9226,46.209,45.9793,49.8591,53.9196,50.0004,50.0331,49.8893,46.0203,53.7213,53.4706,53.3539,50.0403,53.8999,46.7807,-2.15
46.2434,53.4766,46.2809,49.9712,46.2105,45.9524,49.7835,53.9327,50.0031,50.0461,49.8875,46.0368,53.9757,53.8434,53.3695,50.0807,53.9236,46.7661,-2.2
46.165,53.5404,46.2722,49.8714,46.1303,45.7987,49.794,54.1666,50.0463,50.048,49.8169,45.8907,54.07,53.7696,53.7661,50.1642,53.9952,46.3608,-2.25
46.273,53.9112,46.1502,49.9831,45.9582,45.7612,49.8464,54.1664,49.9619,50.0339,49.8164,45.9231,54.2315,53.802,53.5773,50.1593,53.9984,46.3022,-2.3
46.2304,54.0744,46.1759,49.9619,45.9609,45.6105,49.7249,54.1802,50.0079,50.0336,49.823,45.7775,54.2214,53.9026,53.9041,50.163,54.1591,46.2839,-2.35
45.9942,54.1125,46.0744,49.939,45.9553,45.6842,49.6801,54.6256,49.9899,50.0806,49.8244,45.3476,54.1215,53.9913,53.9019,50.1681,54.3149,46.2497,-2.4
45.9548,54.103,46.0084,49.9992,45.8147,45.3067,49.7653,54.3214,49.9685,50.1315,49.7136,45.2017,54.7424,54.0451,54.0208,50.2107,54.7291,46.1488,-2.45
46.0192,54.1866,45.883,50.1221,45.6976,45.255,49.692,54.6435,50.0224,50.0485,49.5901,45.0977,54.6057,54.1376,53.9769,50.211,54.4259,46.2251,-2.5
46.0129,54.241,45.7627,50.1818,45.651,45.2037,49.7534,54.7582,49.9869,50.0692,49.6604,45.1129,54.7071,54.1458,54.0638,50.2358,54.892,46.1458,-2.55
45.9063,54.2268,45.1189,50.0268,45.4007,45.1763,49.7637,54.8649,50.0197,50.1055,49.6314,45.047,54.6749,54.1752,54.0835,50.2242,54.9457,46.0511,-2.6
45.9453,54.3529,45.1435,50.112,45.2944,45.0727,49.771,54.995,50.0308,50.0848,49.6562,45.0185,54.799,54.168,54.151,50.2662,54.9895,46.1257,-2.65
45.8215,54.4129,45.1846,49.9918,45.3026,45.0603,49.7275,55.1141,50.0145,50.1278,49.8405,45.0287,54.9072,54.2918,54.2783,50.2266,55.0048,45.9833,-2.7
45.6579,54.5536,45.1401,50.0381,45.1718,44.9624,49.7064,55.2083,50.0146,50.093,49.8451,45.0683,55.052,54.3175,54.3606,50.2668,54.9921,45.887,-2.75
45.2018,54.5771,45.2629,50.04,45.1055,44.833,49.7497,55.1934,50.052,50.0714,49.9387,44.9821,55.093,54.4823,54.3903,50.2789,55.1747,45.8411,-2.8
45.2004,54.6177,45.2192,50.0217,44.8463,44.6773,49.6681,55.148,50.0035,50.1412,49.9609,44.8174,55.1226,54.7384,54.4575,50.2128,55.1734,45.8163,-2.85
45.0392,54.898,45.2226,50.0164,44.997,44.4181,49.6435,55.1659,50.09,50.1522,49.7531,44.4342,55.2101,54.9397,54.5972,50.1442,55.5313,45.7209,-2.9
44.9984,54.9386,45.1444,49.976,44.8423,44.2705,49.7946,55.7096,50.0852,50.131,49.6559,44.3342,55.9147,55.1632,54.6582,50.3721,55.6598,45.7513,-2.95
44.9114,54.9468,45.0167,50.0224,44.8911,44.2777,49.7366,55.3147,50.0527,50.1835,49.5963,44.2349,55.8184,55.1719,54.7581,50.536,55.0917,45.2359,-3.0
50.024,49.9329,50.0248,50.0184,50.0354,50.0318,50.0068,49.9285,50.0024,50.0134,49.9915,49.9174,49.9328,49.9294,49.9605,49.9621,49.9349,50.051,0.05
50.0788,49.897,50.1007,49.9906,50.1343,49.9893,50.0054,49.88,49.992,49.9975,49.994,50.0115,49.9317,49.8173,49.9611,49.9371,49.9282,50.1311,0.1
50.1403,49.8642,50.0767,49.9076,50.1246,50.1562,49.9462,49.8737,50.0346,50.0331,49.9716,50.0381,49.9266,49.9063,49.8969,49.9333,49.9362,50.1554,0.15
50.2523,49.7056,50.1016,49.9526,50.1804,50.1739,50.0172,49.7854,50.0351,50.0182,49.9384,50.2308,49.8615,49.8118,49.8701,50.0487,49.8443,50.2046,0.2
50.3334,49.6877,50.2806,50.0334,50.3083,50.3061,49.9345,49.6293,50.0072,50.0224,49.9884,50.2232,49.7407,49.7125,49.8035,50.0081,49.7725,50.3144,0.25
50.6383,49.3344,50.493,49.9326,50.6377,50.4043,49.9846,49.2399,50.0206,50.0336,50.0356,50.5923,49.3794,49.318,49.38,50.0432,49.3975,50.397,0.3
50.8263,49.2925,50.8396,49.92,50.7767,50.6803,50.01,49.1809,50.064,50.0527,50.0771,50.73,49.1948,49.2392,49.2372,49.9354,49.2288,50.7214,0.35
50.9283,49.1943,50.8751,49.964,50.7746,50.8413,50.0229,49.1586,50.056,50.0515,50.134,50.7974,49.1889,49.2149,49.1299,49.955,49.1948,50.8,0.4
50.894,49.1745,50.9387,49.9072,50.9575,50.9317,50.0051,49.1455,50.0386,50.0482,50.031,50.8077,49.1095,49.1155,49.0876,50.0069,49.0914,50.8612,0.45
51.0087,49.0553,50.9018,49.9152,51.0125,50.9259,50.0382,49.1066,50.0269,50.0722,49.9754,50.8038,49.0478,49.0954,49.0759,49.9534,49.121,50.8812,0.5
51.1636,48.9985,50.93,49.8762,51.0662,50.9414,49.9968,49.0546,49.9761,50.0401,49.9724,50.8325,49.0415,48.953,49.0927,49.9401,49.0584,50.9406,0.55
51.0686,48.9846,51.0169,49.8838,51.0732,50.9446,49.9996,49.0017,50.0178,50.0962,49.9492,50.9554,49.077,48.9305,48.9957,49.9163,49.0088,50.9619,0.6
51.0281,49.0243,51.0498,49.861,51.1703,50.894,49.9657,48.9118,49.9759,50.0408,49.9099,50.923,49.0435,48.9225,48.9376,49.9513,48.9535,51.0858,0.65
51.0826,48.8699,51.07,49.8632,51.1134,50.9576,49.987,48.8781,50.0128,50.1004,49.9917,51.0602,48.9527,48.8555,48.8557,49.9412,48.9144,51.1259,0.7
51.2479,48.7166,51.144,49.8138,51.1349,51.1239,49.9298,48.7752,49.9817,50.0952,50.0128,51.1168,48.9415,48.8243,48.8639,49.9081,48.7833,51.1388,0.75
51.3842,48.6682,51.2496,49.917,51.2715,51.1518,49.9792,48.4517,50.01,50.1179,50.0369,51.1572,48.8137,48.701,48.8225,49.9256,48.7766,51.273,0.8
51.6284,48.3539,51.3551,49.8718,51.3227,51.2542,49.9322,48.2544,49.9966,50.0999,50.0803,51.2948,48.751,48.6167,48.6751,49.9086,48.5857,51.3672,0.85
51.7154,48.2456,51.4214,49.8947,51.6588,51.547,50.0008,48.2524,49.9776,50.0601,50.0538,51.6144,48.4317,48.3678,48.3126,49.8692,48.3308,51.6075,0.9
51.8519,48.1866,51.7484,49.8702,51.6542,51.6425,50.0055,48.2201,49.9943,50.0866,50.0358,51.7156,48.2797,48.3022,48.2378,49.8873,48.2413,51.668,0.95
51.8862,48.2329,51.8166,49.8889,51.8687,51.8372,49.8756,48.1309,49.9826,50.0976,49.9814,51.7832,48.2099,48.1632,48.2421,49.8525,48.1812,51.7692,1.0
51.9196,48.1319,51.8535,49.7713,51.8954,51.8466,49.942,48.1114,50.0172,50.1488,49.9556,51.9334,48.1882,48.1251,48.1387,49.8204,48.1647,51.7647,1.05
52.0429,47.9397,51.8443,49.6915,52.0073,51.9434,49.9316,47.9937,50.0304,50.1605,49.9778,51.9803,48.1179,47.9816,48.161,49.8459,48.0817,51.8324,1.1
52.1177,47.9358,51.9267,49.6763,52.0444,52.0264,49.9703,47.9216,50.0707,50.1708,49.981,51.9992,48.1508,47.9441,48.0099,49.8181,48.048,51.9454,1.15
52.1055,47.8079,51.9627,49.7173,52.1138,52.0523,49.9713,47.8761,50.0411,50.1114,49.947,52.0552,47.9844,47.92,48.0291,49.88,47.9437,51.9514,1.2
52.212,47.6884,52.0268,49.7598,52.0704,52.0074,49.9814,47.7665,50.0804,50.0971,49.9837,52.0433,47.8967,47.8815,47.9435,49.8415,47.9207,52.0694,1.25
52.2994,47.6485,52.1228,49.7135,52.1437,52.1364,49.9695,47.6864,50.0545,50.0817,49.9861,52.1172,47.8704,47.7784,47.7728,49.8039,47.7721,52.161,1.3
52.3932,47.553,52.1621,49.7713,52.3419,52.1267,50.0129,47.3866,50.0198,50.146,49.9676,52.2337,47.8245,47.7463,47.7857,49.8128,47.6627,52.2554,1.35
52.6689,47.2953,52.2723,49.7639,52.3192,52.1991,49.9744,47.2789,50.0189,50.1295,49.9706,52.329,47.7212,47.6495,47.7388,49.7848,47.6488,52.3293,1.4
52.7523,47.2852,52.3047,49.8292,52.3644,52.3183,49.986,47.1864,49.9819,50.1414,49.8982,52.4388,47.6466,47.6478,47.6432,49.7933,47.4005,52.3655,1.45
52.8022,47.2336,52.4276,49.7429,52.7023,52.553,50.0048,47.0492,49.9942,50.1532,50.0394,52.6467,47.3705,47.3467,47.2576,49.7816,47.2795,52.4373,1.5
52.8966,47.1559,52.6468,49.7874,52.8299,52.7494,49.9367,46.9998,49.9869,50.1138,49.9268,52.7233,47.3416,47.2892,47.19,49.7639,47.2168,52.631,1.55
52.9453,47.0909,52.6935,49.7386,52.8661,52.7411,49.9703,46.8644,50.047,50.1701,49.8376,52.8269,47.2699,47.2109,47.1548,49.7782,47.1637,52.6568,1.6
53.031,47.0136,52.7176,49.7651,52.8967,52.825,50.0133,46.9151,50.0804,50.1732,49.8456,52.9229,47.1844,47.1381,47.1632,49.737,47.1118,52.7448,1.65
53.1048,46.8372,52.7948,49.6485,52.8289,52.8759,49.9661,46.8586,50.0601,50.1483,49.8188,52.9021,47.1023,47.0583,47.0634,49.7824,47.0274,52.7657,1.7
53.1375,46.7722,52.8691,49.6308,52.9526,52.9405,49.9394,46.8689,50.0438,50.1855,49.888,52.9734,47.1374,46.9387,47.0119,49.787,46.9702,52.8273,1.75
53.2041,46.6833,52.9633,49.3573,52.9409,53.0173,49.9766,46.8265,50.0416,50.1521,49.8861,53.0447,47.0167,46.8746,46.8693,49.7677,46.8841,52.9753,1.8
53.2767,46.541,53.0518,49.6446,53.1785,53.06,49.9722,46.4164,50.0476,50.1784,49.9181,53.1065,46.9651,46.7805,46.8239,49.7956,46.7998,53.0191,1.85
53.3806,46.5855,53.2011,49.3832,53.1767,53.1222,49.9488,46.2694,50.1215,50.1652,49.9446,53.1486,46.902,46.6952,46.8097,49.7563,46.6699,53.1206,1.9
53.6941,46.2414,53.1623,49.4051,53.1882,53.2123,49.924,46.2061,50.0902,50.2031,49.8887,53.1254,46.7777,46.6264,46.8184,49.8229,46.5748,53.2588,1.95
53.757,46.2487,53.1944,49.3959,53.3391,53.2677,49.9421,46.1251,50.1445,50.1808,49.9266,53.2317,46.7529,46.6308,46.8358,49.8053,46.3109,53.3512,2.0
53.9205,46.1626,53.3103,49.472,53.3921,53.3458,49.9901,45.9755,50.1708,50.2868,49.9318,53.556,46.6749,46.6229,46.7687,49.7645,46.3273,53.4491,2.05
54.006,46.1211,53.261,49.3707,53.3415,53.3351,50.0705,45.9138,50.1978,50.3193,49.9314,53.6283,46.401,46.3435,46.2874,49.4998,46.1821,53.5111,2.1
54.0756,46.0442,53.6192,49.3089,53.836,53.6701,50.0855,45.7824,50.244,50.3492,49.8721,53.6523,46.3278,46.3159,46.2568,49.5393,46.152,53.5105,2.15
54.0281,45.9506,53.6897,49.2345,53.8123,53.7558,49.9961,45.7889,50.183,50.256,49.8533,53.7182,46.2585,46.2628,46.1535,49.7707,46.1422,53.7081,2.2
54.1629,45.9225,53.8372,49.1702,53.7815,53.7054,49.9857,45.8074,50.1908,50.2587,49.8538,53.7458,46.1634,46.1454,46.0436,49.793,46.0948,53.708,2.25
54.2487,45.7954,53.9239,49.1892,53.8543,53.8766,49.9661,45.7997,50.2029,50.2903,49.8836,53.814,46.0398,45.9956,46.0434,49.7184,45.9921,53.8569,2.3
